idno,stflife,gndr,cntry
22263,5,1,MK
22286,7,2,MK
22294,7,2,MK
22295,8,1,MK
22300,8,1,MK
22311,8,1,MK
22323,6,2,MK
22324,3,1,MK
22337,9,2,MK
22345,6,2,MK
22346,4,1,MK
22353,8,2,MK
22375,7,2,MK
22401,9,2,MK
22404,2,2,MK
22415,7,2,MK
22425,0,1,MK
22426,2,2,MK
22432,10,1,MK
22434,3,1,MK
22459,8,1,MK
22503,9,1,MK
22505,9,1,MK
22513,8,1,MK
22521,7,2,MK
22527,6,2,MK
22529,7,2,MK
22555,7,2,MK
22556,6,2,MK
22561,5,1,MK
22588,10,2,MK
22601,8,1,MK
22606,5,2,MK
22626,10,1,MK
22633,10,2,MK
22636,10,1,MK
22638,4,1,MK
22651,8,1,MK
22665,4,1,MK
22685,10,2,MK
22686,2,2,MK
22687,8,1,MK
22716,6,2,MK
22720,2,2,MK
22748,4,2,MK
22751,10,1,MK
22771,2,1,MK
22792,10,1,MK
22811,0,2,MK
22819,10,2,MK
22820,7,2,MK
22830,6,2,MK
22839,10,2,MK
22844,10,2,MK
22845,10,1,MK
22856,8,1,MK
22858,10,2,MK
22859,6,2,MK
22868,4,1,MK
22883,4,1,MK
22897,8,2,MK
22901,5,1,MK
22903,2,2,MK
22914,0,2,MK
22926,6,1,MK
22946,7,2,MK
22962,6,1,MK
22966,10,2,MK
22967,3,1,MK
22969,6,2,MK
22976,9,1,MK
22979,4,2,MK
22991,2,2,MK
23001,7,2,MK
23004,5,1,MK
23009,6,2,MK
23035,5,2,MK
23041,NA,1,MK
23050,5,1,MK
23058,10,2,MK
23060,NA,2,MK
23065,8,2,MK
23076,0,1,MK
23078,7,1,MK
23084,3,1,MK
23088,6,1,MK
23092,10,2,MK
23103,9,1,MK
23109,6,2,MK
23127,6,1,MK
23167,4,1,MK
23198,2,1,MK
23204,8,2,MK
23219,7,1,MK
23234,10,1,MK
23248,5,2,MK
23265,5,1,MK
23270,4,1,MK
23281,10,1,MK
23289,5,1,MK
23290,7,1,MK
23296,8,1,MK
23302,8,2,MK
23303,4,1,MK
23304,8,2,MK
23307,3,1,MK
23325,5,2,MK
23327,8,2,MK
23334,9,2,MK
23342,8,2,MK
23351,5,1,MK
23355,2,2,MK
23368,8,2,MK
23371,6,1,MK
23422,8,1,MK
23426,10,2,MK
23444,8,1,MK
23448,7,1,MK
23455,7,1,MK
23458,10,1,MK
23477,3,1,MK
23478,8,1,MK
23482,7,2,MK
23505,8,2,MK
23531,9,1,MK
23550,8,1,MK
23562,0,1,MK
23580,7,1,MK
23631,6,2,MK
23639,3,1,MK
23643,10,2,MK
23648,4,1,MK
23710,6,2,MK
23717,10,1,MK
23718,NA,1,MK
23723,8,2,MK
23726,8,1,MK
23734,7,2,MK
23752,10,2,MK
23773,10,2,MK
23790,7,1,MK
23794,8,2,MK
23796,8,2,MK
23830,8,2,MK
23862,10,2,MK
23871,8,2,MK
23880,10,2,MK
23898,3,2,MK
23902,10,1,MK
23916,8,1,MK
23925,8,2,MK
23978,5,2,MK
23980,8,2,MK
24005,4,1,MK
24013,NA,2,MK
24032,5,2,MK
24055,9,2,MK
24064,5,1,MK
24071,8,2,MK
24074,10,1,MK
24076,6,2,MK
24082,8,2,MK
24086,5,2,MK
24132,10,2,MK
24151,7,1,MK
24186,1,2,MK
24192,7,2,MK
24194,6,1,MK
24213,5,1,MK
24237,5,1,MK
24309,2,2,MK
24320,0,1,MK
24331,10,2,MK
24348,6,1,MK
24365,9,2,MK
24382,6,1,MK
24403,8,1,MK
24412,5,2,MK
24447,7,2,MK
24448,5,2,MK
24454,7,2,MK
24492,7,2,MK
24495,10,2,MK
24514,3,2,MK
24515,10,2,MK
24517,7,2,MK
24532,9,1,MK
24549,10,2,MK
24583,8,2,MK
24584,3,1,MK
24585,3,2,MK
24592,2,1,MK
24605,0,1,MK
24611,2,1,MK
24612,10,1,MK
24615,8,1,MK
24643,7,1,MK
24654,7,1,MK
24692,4,1,MK
24695,5,2,MK
24698,8,2,MK
24722,6,1,MK
24724,6,2,MK
24737,7,1,MK
24755,10,2,MK
24791,10,1,MK
24803,7,2,MK
24806,5,2,MK
24819,9,2,MK
24838,4,2,MK
24851,7,2,MK
24863,10,1,MK
24866,5,2,MK
24875,6,1,MK
24889,7,1,MK
24895,5,1,MK
24901,7,1,MK
24903,10,2,MK
24905,10,1,MK
24917,7,2,MK
24936,0,2,MK
24938,5,2,MK
24952,10,1,MK
24963,3,1,MK
24967,6,2,MK
24983,0,2,MK
24990,10,2,MK
24993,7,1,MK
25006,5,1,MK
25016,3,1,MK
25022,9,2,MK
25024,8,1,MK
25029,6,2,MK
25031,5,2,MK
25033,1,1,MK
25067,0,1,MK
25088,5,2,MK
25103,7,2,MK
25138,5,2,MK
25140,6,1,MK
25147,6,1,MK
25148,10,2,MK
25160,6,1,MK
25202,5,2,MK
25240,7,2,MK
25247,3,1,MK
25273,7,2,MK
25275,9,2,MK
25305,5,1,MK
25308,5,2,MK
25317,5,2,MK
25326,6,2,MK
25330,8,1,MK
25354,7,1,MK
25402,7,1,MK
25403,5,1,MK
25406,7,2,MK
25421,2,2,MK
25422,8,1,MK
25424,6,1,MK
25429,6,2,MK
25437,10,2,MK
25457,8,2,MK
25462,7,2,MK
25465,8,1,MK
25470,10,1,MK
25472,7,2,MK
25476,7,1,MK
25497,10,1,MK
25512,3,2,MK
25516,4,1,MK
25517,5,1,MK
25519,7,2,MK
25524,6,1,MK
25535,8,2,MK
25540,4,2,MK
25549,7,1,MK
25554,7,1,MK
25562,7,2,MK
25573,7,2,MK
25576,9,1,MK
25577,8,2,MK
25583,7,2,MK
25586,6,2,MK
25606,3,1,MK
25613,7,1,MK
25617,9,2,MK
25629,5,1,MK
25634,10,2,MK
25654,10,1,MK
25661,6,1,MK
25663,8,1,MK
25670,7,1,MK
25697,10,1,MK
25706,8,1,MK
25707,1,2,MK
25721,10,1,MK
25744,2,2,MK
25780,7,1,MK
25784,5,1,MK
25798,9,2,MK
25802,9,2,MK
25807,10,2,MK
25820,8,2,MK
25822,6,1,MK
25833,6,2,MK
25841,6,2,MK
25845,7,2,MK
25880,8,2,MK
25915,6,1,MK
25922,7,1,MK
25949,7,1,MK
25950,7,2,MK
25953,8,2,MK
25965,7,2,MK
25988,7,2,MK
25989,8,1,MK
26005,0,2,MK
26014,10,2,MK
26028,5,2,MK
26035,4,1,MK
26040,9,1,MK
26056,3,2,MK
26075,8,2,MK
26078,8,1,MK
26082,10,2,MK
26114,4,1,MK
26116,8,1,MK
26119,10,2,MK
26131,9,2,MK
26135,5,1,MK
26141,6,2,MK
26142,7,2,MK
26167,2,1,MK
26204,7,1,MK
26209,4,2,MK
26240,10,2,MK
26247,5,1,MK
26256,7,1,MK
26258,8,1,MK
26263,6,2,MK
26267,8,1,MK
26275,5,1,MK
26292,3,1,MK
26302,5,1,MK
26316,8,2,MK
26322,1,2,MK
26331,10,1,MK
26332,3,2,MK
26337,2,1,MK
26382,7,2,MK
26392,6,2,MK
26402,10,2,MK
26408,7,2,MK
26426,6,2,MK
26448,9,1,MK
26449,3,2,MK
26456,8,2,MK
26460,5,2,MK
26468,7,1,MK
26506,7,1,MK
26512,4,2,MK
26515,6,1,MK
26574,6,1,MK
26585,7,2,MK
26586,10,2,MK
26599,5,1,MK
26606,NA,2,MK
26613,5,2,MK
26616,4,1,MK
26624,6,2,MK
26655,10,2,MK
26657,10,2,MK
26682,5,1,MK
26693,5,1,MK
26727,7,2,MK
26740,6,2,MK
26766,10,1,MK
26772,3,2,MK
26787,10,2,MK
26795,5,2,MK
26797,5,1,MK
26810,10,1,MK
26812,8,1,MK
26823,7,1,MK
26835,8,2,MK
26930,NA,1,MK
26931,10,1,MK
26933,9,2,MK
26940,7,2,MK
26941,8,2,MK
26946,7,2,MK
26988,5,2,MK
26989,8,2,MK
26991,6,2,MK
27002,4,1,MK
27030,2,1,MK
27031,7,1,MK
27049,4,2,MK
27065,5,2,MK
27077,8,1,MK
27082,6,1,MK
27086,10,2,MK
27088,6,2,MK
27098,6,1,MK
27104,5,2,MK
27107,5,1,MK
27121,5,2,MK
27143,9,2,MK
27155,5,1,MK
27169,6,1,MK
27188,7,1,MK
27191,5,1,MK
27205,9,2,MK
27215,7,2,MK
27229,5,2,MK
27243,6,2,MK
27249,10,2,MK
27253,6,1,MK
27272,8,2,MK
27273,NA,2,MK
27290,3,1,MK
27303,10,1,MK
27310,2,1,MK
27325,8,1,MK
27347,5,2,MK
27352,10,1,MK
27353,9,2,MK
27354,8,2,MK
27362,6,2,MK
27367,10,2,MK
27381,8,1,MK
27412,8,1,MK
27416,8,1,MK
27431,8,2,MK
27446,0,2,MK
27489,9,1,MK
27498,8,1,MK
27524,10,2,MK
27526,10,1,MK
27528,8,2,MK
27530,7,2,MK
27554,8,1,MK
27607,4,1,MK
27613,8,1,MK
27619,5,2,MK
27621,8,2,MK
27623,6,2,MK
27659,5,2,MK
27662,10,2,MK
27665,0,2,MK
27669,8,1,MK
27675,5,1,MK
27688,6,2,MK
27697,5,2,MK
27699,6,2,MK
27704,10,2,MK
27715,2,2,MK
27730,6,1,MK
27735,0,1,MK
27743,7,2,MK
27803,10,2,MK
27806,3,1,MK
27811,5,1,MK
27833,0,2,MK
27839,1,1,MK
27852,5,1,MK
27863,10,2,MK
27871,4,2,MK
27874,3,1,MK
27877,8,1,MK
27889,6,1,MK
27905,7,2,MK
27921,8,2,MK
27925,6,1,MK
50005,8,1,NL
50025,8,2,NL
50059,9,2,NL
50100,9,2,NL
50120,8,1,NL
50169,9,1,NL
50188,8,1,NL
50257,8,1,NL
50309,10,1,NL
50332,8,1,NL
50337,10,1,NL
50339,9,1,NL
50340,9,1,NL
50343,8,1,NL
50407,8,2,NL
50449,9,2,NL
50523,9,1,NL
50556,8,2,NL
50567,7,2,NL
50654,6,2,NL
50655,8,2,NL
50672,8,2,NL
50703,8,1,NL
50729,10,2,NL
50781,9,2,NL
50820,4,2,NL
50840,10,2,NL
50841,8,2,NL
50875,7,2,NL
50885,9,2,NL
50895,7,2,NL
50924,8,1,NL
50928,6,2,NL
50941,8,2,NL
50959,10,2,NL
50968,10,1,NL
50984,7,1,NL
50989,6,2,NL
51021,8,1,NL
51026,7,1,NL
51032,8,1,NL
51064,1,1,NL
51107,9,2,NL
51190,8,1,NL
51195,8,1,NL
51212,8,1,NL
51269,9,1,NL
51279,9,2,NL
51283,2,1,NL
51301,9,2,NL
51311,NA,2,NL
51313,9,1,NL
51337,8,2,NL
51347,8,1,NL
51364,10,1,NL
51389,6,1,NL
51408,8,1,NL
51424,8,1,NL
51469,8,1,NL
51486,8,2,NL
51501,8,2,NL
51534,8,1,NL
51535,7,2,NL
51552,8,1,NL
51556,6,2,NL
51565,9,2,NL
51623,10,2,NL
51627,8,2,NL
51692,8,1,NL
51711,7,2,NL
51721,8,2,NL
51773,8,2,NL
51830,8,2,NL
51842,4,2,NL
51845,5,2,NL
51856,7,1,NL
51861,8,1,NL
51918,9,2,NL
51924,8,1,NL
51958,8,1,NL
51998,8,2,NL
52025,7,2,NL
52054,5,1,NL
52076,10,1,NL
52086,8,2,NL
52099,8,2,NL
52102,10,2,NL
52105,8,1,NL
52120,10,2,NL
52203,7,1,NL
52227,9,2,NL
52240,7,2,NL
52255,6,2,NL
52265,9,1,NL
52269,8,1,NL
52324,7,2,NL
52330,6,2,NL
52335,9,1,NL
52354,7,2,NL
52365,3,2,NL
52366,9,1,NL
52371,7,2,NL
52413,7,2,NL
52487,7,2,NL
52515,NA,2,NL
52517,8,2,NL
52529,9,2,NL
52549,9,2,NL
52576,10,2,NL
52608,7,1,NL
52644,9,2,NL
52654,9,2,NL
52752,7,1,NL
52753,8,2,NL
52772,6,1,NL
52776,9,2,NL
52791,7,1,NL
52795,9,2,NL
52797,8,2,NL
52800,9,2,NL
52812,9,1,NL
52817,8,2,NL
52831,10,1,NL
52857,8,1,NL
52912,9,1,NL
52939,9,1,NL
52963,9,1,NL
52999,7,1,NL
53051,9,1,NL
53061,7,2,NL
53089,9,1,NL
53092,9,1,NL
53132,8,1,NL
53139,9,2,NL
53157,9,2,NL
53163,7,1,NL
53180,8,1,NL
53193,8,2,NL
53201,8,1,NL
53205,9,2,NL
53214,8,2,NL
53221,9,2,NL
53313,9,1,NL
53319,9,2,NL
53320,10,1,NL
53335,3,1,NL
53345,1,2,NL
53458,9,1,NL
53479,8,1,NL
53514,7,1,NL
53525,9,2,NL
53544,10,1,NL
53588,9,2,NL
53592,8,1,NL
53593,9,2,NL
53601,8,2,NL
53605,9,2,NL
53620,8,2,NL
53697,7,1,NL
53711,1,2,NL
53754,NA,2,NL
53771,8,1,NL
53775,6,1,NL
53792,7,1,NL
53793,10,2,NL
53800,NA,2,NL
53837,9,1,NL
53866,8,1,NL
53871,8,2,NL
53894,9,2,NL
53916,9,2,NL
53918,7,1,NL
53939,9,1,NL
53983,8,2,NL
54017,8,1,NL
54019,9,2,NL
54030,8,1,NL
54042,9,1,NL
54046,9,2,NL
54060,9,1,NL
54070,8,1,NL
54079,7,1,NL
54118,10,2,NL
54153,9,1,NL
54174,6,1,NL
54183,6,1,NL
54184,9,1,NL
54187,9,1,NL
54195,10,2,NL
54216,8,1,NL
54249,9,1,NL
54259,9,2,NL
54265,10,1,NL
54289,9,2,NL
54293,9,2,NL
54297,7,2,NL
54299,9,2,NL
54309,8,1,NL
54323,8,2,NL
54375,9,1,NL
54400,8,1,NL
54409,10,1,NL
54430,8,1,NL
54433,6,1,NL
54450,9,1,NL
54474,9,1,NL
54509,2,2,NL
54536,7,1,NL
54553,7,2,NL
54558,8,1,NL
54579,8,1,NL
54585,7,1,NL
54595,7,1,NL
54598,8,1,NL
54613,8,2,NL
54631,10,1,NL
54764,8,2,NL
54767,8,2,NL
54779,8,1,NL
54784,10,2,NL
54787,9,1,NL
54841,7,2,NL
54844,6,2,NL
54925,7,2,NL
54932,5,2,NL
55011,8,1,NL
55017,7,1,NL
55071,10,1,NL
55094,9,1,NL
55098,9,1,NL
55133,5,2,NL
55136,8,2,NL
55168,8,1,NL
55189,7,2,NL
55252,9,2,NL
55288,10,2,NL
55298,7,1,NL
55383,8,1,NL
55406,8,1,NL
55450,8,2,NL
55458,5,2,NL
55480,8,2,NL
55553,8,1,NL
55562,7,2,NL
55565,7,1,NL
55589,9,1,NL
55591,8,1,NL
55597,7,2,NL
55618,8,2,NL
55635,8,1,NL
55659,7,1,NL
55665,9,2,NL
55680,8,1,NL
55686,10,2,NL
55708,7,2,NL
55712,10,2,NL
55742,8,1,NL
55767,9,2,NL
55798,8,1,NL
55808,7,1,NL
55835,8,2,NL
55839,10,2,NL
55849,8,1,NL
55852,9,1,NL
55863,10,1,NL
55870,8,2,NL
55902,8,1,NL
55936,9,1,NL
55984,7,1,NL
56036,9,1,NL
56083,8,1,NL
56087,8,1,NL
56094,6,1,NL
56104,8,1,NL
56106,9,2,NL
56182,7,1,NL
56186,8,2,NL
56206,7,2,NL
56247,10,2,NL
56263,10,2,NL
56282,8,1,NL
56297,9,2,NL
56298,8,2,NL
56301,7,2,NL
56338,9,1,NL
56353,8,1,NL
56365,7,2,NL
56366,8,2,NL
56373,9,1,NL
56381,4,2,NL
56383,7,2,NL
56449,5,1,NL
56451,8,1,NL
56464,7,1,NL
56510,10,1,NL
56594,9,1,NL
56614,10,1,NL
56618,8,1,NL
56644,8,2,NL
56659,9,2,NL
56684,7,2,NL
56685,9,1,NL
56687,7,1,NL
56700,7,1,NL
56702,10,1,NL
56729,10,1,NL
56757,7,1,NL
56764,6,2,NL
56784,7,2,NL
56786,8,2,NL
56792,8,1,NL
56796,8,2,NL
56821,8,1,NL
56830,3,2,NL
56852,8,2,NL
56911,7,1,NL
56932,8,2,NL
56955,8,1,NL
57017,9,1,NL
57048,9,2,NL
57118,9,2,NL
57121,9,2,NL
57161,5,2,NL
57199,9,2,NL
57255,9,1,NL
57256,7,2,NL
57286,9,1,NL
57307,9,2,NL
57347,8,2,NL
57363,10,2,NL
57375,9,2,NL
57402,10,1,NL
57481,8,1,NL
57485,6,1,NL
57486,7,1,NL
57517,8,2,NL
57555,4,2,NL
57559,8,2,NL
57564,8,2,NL
57571,8,2,NL
57617,9,2,NL
57620,9,2,NL
57636,8,2,NL
57680,8,2,NL
57691,7,1,NL
57713,9,1,NL
57719,8,1,NL
57736,9,1,NL
57744,NA,2,NL
57779,8,2,NL
57802,8,1,NL
57803,7,1,NL
57817,9,1,NL
57837,8,1,NL
57839,8,1,NL
57868,8,1,NL
57890,8,2,NL
57905,9,2,NL
57915,8,2,NL
58017,10,1,NL
58022,7,2,NL
58066,8,1,NL
58084,10,2,NL
58106,8,2,NL
58113,5,2,NL
58223,9,1,NL
58224,10,2,NL
58227,8,2,NL
58233,5,1,NL
58266,9,1,NL
58277,10,1,NL
58303,7,1,NL
58304,8,1,NL
58323,NA,2,NL
58335,8,2,NL
58338,6,1,NL
58360,9,2,NL
58419,7,2,NL
58428,7,1,NL
58482,8,1,NL
58505,10,1,NL
58515,7,1,NL
58527,8,2,NL
58561,8,2,NL
58570,7,2,NL
58598,10,2,NL
58634,7,2,NL
58664,7,2,NL
58671,8,1,NL
58691,6,1,NL
58719,7,1,NL
58738,8,1,NL
58758,6,2,NL
58821,8,1,NL
58834,8,1,NL
58837,9,2,NL
58844,6,2,NL
58850,8,1,NL
58872,8,1,NL
58878,9,2,NL
58888,5,2,NL
58902,8,1,NL
58919,10,1,NL
58921,8,1,NL
58925,7,2,NL
58930,8,1,NL
58962,8,2,NL
59005,8,1,NL
59008,8,2,NL
59018,9,1,NL
59039,8,2,NL
59049,9,1,NL
59059,9,1,NL
59085,7,2,NL
59088,10,2,NL
59099,9,1,NL
59101,8,1,NL
59105,8,2,NL
59121,9,1,NL
59128,8,1,NL
59132,8,2,NL
59145,9,1,NL
59159,8,1,NL
59205,6,1,NL
59245,7,1,NL
59265,8,1,NL
59276,8,1,NL
59282,9,2,NL
59305,7,1,NL
59356,8,1,NL
59391,8,1,NL
59417,7,2,NL
59459,8,2,NL
59482,8,2,NL
59505,NA,2,NL
59517,6,1,NL
59529,7,2,NL
59576,8,2,NL
59587,8,1,NL
59647,5,2,NL
59659,10,1,NL
59694,8,1,NL
59715,9,2,NL
59820,6,2,NL
59822,8,2,NL
59889,9,1,NL
59914,9,1,NL
59961,7,1,NL
59964,9,1,NL
59974,8,2,NL
59993,4,1,NL
59998,9,1,NL
60027,8,1,NL
60031,5,1,NL
60042,7,1,NL
60065,7,1,NL
60078,7,1,NL
60083,8,1,NL
60102,8,1,NL
60104,8,1,NL
60105,8,1,NL
60116,8,1,NL
60158,8,2,NL
60175,7,1,NL
60210,9,1,NL
60228,8,2,NL
60292,9,2,NL
60299,5,1,NL
60317,8,2,NL
60354,9,1,NL
60370,6,1,NL
60525,8,2,NL
60530,10,2,NL
60554,10,1,NL
60563,5,2,NL
60609,8,2,NL
60628,8,2,NL
60631,8,1,NL
60639,9,1,NL
60692,9,2,NL
60701,9,2,NL
60755,6,2,NL
60758,7,2,NL
60783,2,1,NL
60801,9,1,NL
60802,4,1,NL
60880,8,1,NL
60886,5,1,NL
60906,8,1,NL
60913,8,1,NL
60945,7,1,NL
60947,8,1,NL
60990,8,2,NL
61005,8,1,NL
61031,6,2,NL
61044,NA,2,NL
61053,9,1,NL
61061,10,1,NL
61092,8,1,NL
61093,8,1,NL
61105,4,1,NL
61119,6,1,NL
61120,7,1,NL
61125,9,1,NL
61131,8,1,NL
61151,8,2,NL
61163,9,2,NL
61165,10,2,NL
61177,8,2,NL
61204,9,2,NL
61216,8,2,NL
61256,6,2,NL
61287,6,1,NL
61348,8,1,NL
61349,8,2,NL
61406,8,2,NL
61407,8,2,NL
61464,7,2,NL
61504,9,1,NL
61521,8,2,NL
61533,10,2,NL
61556,8,2,NL
61574,8,1,NL
61660,8,1,NL
61665,7,1,NL
61706,9,1,NL
61727,6,1,NL
61759,9,2,NL
61765,7,1,NL
61817,9,2,NL
61824,8,1,NL
61842,8,2,NL
61858,7,2,NL
61872,9,2,NL
61889,7,1,NL
61902,9,1,NL
61904,9,2,NL
61955,NA,1,NL
61960,8,2,NL
61968,8,2,NL
61974,6,1,NL
62010,8,1,NL
62026,9,2,NL
62064,10,1,NL
62088,10,1,NL
62096,8,1,NL
62129,6,1,NL
62174,9,2,NL
62201,10,1,NL
62228,8,1,NL
62231,3,1,NL
62237,9,2,NL
62266,7,1,NL
62281,7,2,NL
62316,8,1,NL
62319,9,2,NL
62332,4,1,NL
62355,8,2,NL
62374,8,2,NL
62425,8,2,NL
62430,7,1,NL
62442,8,1,NL
62465,10,1,NL
62498,8,2,NL
62503,7,1,NL
62534,6,2,NL
62575,6,1,NL
62581,7,2,NL
62607,5,1,NL
62652,8,2,NL
62666,8,2,NL
62676,8,2,NL
62698,8,1,NL
62720,8,1,NL
62725,8,1,NL
62733,8,1,NL
62737,8,2,NL
62753,10,2,NL
62771,8,2,NL
62774,8,1,NL
62823,4,1,NL
62851,8,1,NL
62889,9,1,NL
62916,6,1,NL
62918,7,2,NL
62947,7,1,NL
62961,9,1,NL
62973,8,2,NL
63011,9,2,NL
63085,8,1,NL
63086,7,1,NL
63109,9,1,NL
63125,10,1,NL
63135,8,1,NL
63180,9,2,NL
63187,9,1,NL
63213,8,1,NL
63256,7,2,NL
63311,6,1,NL
63314,10,1,NL
63320,8,1,NL
63322,9,1,NL
63325,9,2,NL
63354,7,1,NL
63357,9,2,NL
63375,8,1,NL
63377,8,1,NL
63387,8,1,NL
63389,8,1,NL
63390,8,1,NL
63393,9,2,NL
63432,7,2,NL
63436,8,2,NL
63458,8,2,NL
63497,6,1,NL
63614,8,2,NL
63660,9,1,NL
63670,6,1,NL
63755,10,2,NL
63757,8,2,NL
63766,9,2,NL
63797,8,2,NL
63806,8,1,NL
63850,8,1,NL
63878,8,1,NL
63888,9,2,NL
63892,8,1,NL
63932,7,2,NL
63959,8,1,NL
63966,8,2,NL
63976,8,1,NL
63978,7,2,NL
64063,9,2,NL
64124,8,2,NL
64125,9,2,NL
64127,8,2,NL
64136,7,2,NL
64156,8,1,NL
64178,7,2,NL
64216,9,1,NL
64245,8,1,NL
64279,8,2,NL
64334,7,2,NL
64412,8,1,NL
64432,8,2,NL
64462,8,2,NL
64490,8,1,NL
64528,8,1,NL
64544,6,1,NL
64574,7,1,NL
64588,9,1,NL
64639,7,2,NL
64645,10,1,NL
64653,8,2,NL
64660,7,2,NL
64695,4,1,NL
64706,8,2,NL
64712,8,1,NL
64745,8,2,NL
64756,9,2,NL
64769,9,1,NL
64776,7,1,NL
64779,8,1,NL
64801,9,1,NL
64803,8,2,NL
64812,8,1,NL
64826,10,2,NL
64849,9,2,NL
64851,8,2,NL
64852,9,2,NL
64864,5,1,NL
64899,6,2,NL
64904,5,1,NL
64920,9,1,NL
64925,9,2,NL
64947,6,2,NL
64992,9,1,NL
65010,9,1,NL
65038,5,1,NL
65085,8,2,NL
65162,6,2,NL
65170,9,2,NL
65176,8,2,NL
65291,9,1,NL
65305,10,1,NL
65324,7,2,NL
65334,7,2,NL
65347,8,1,NL
65355,7,2,NL
65373,9,2,NL
65384,7,2,NL
65417,9,2,NL
65497,6,2,NL
65517,9,1,NL
65519,8,1,NL
65528,9,2,NL
65535,8,2,NL
65538,8,2,NL
65542,8,1,NL
65576,9,2,NL
65577,10,2,NL
65581,8,1,NL
65596,8,1,NL
65605,9,1,NL
65606,8,2,NL
65625,9,1,NL
65627,8,2,NL
65639,9,2,NL
65698,9,2,NL
65699,8,2,NL
65709,8,1,NL
65710,8,1,NL
65712,8,1,NL
65726,6,2,NL
65759,7,2,NL
65763,9,1,NL
65802,6,2,NL
65809,9,1,NL
65833,5,2,NL
65846,8,2,NL
65866,7,2,NL
65871,9,2,NL
65903,8,1,NL
65913,7,1,NL
65923,7,2,NL
65927,8,1,NL
65928,7,1,NL
65940,9,2,NL
65950,10,2,NL
65954,7,2,NL
65968,5,1,NL
65974,6,2,NL
66019,10,2,NL
66038,8,2,NL
66049,8,2,NL
66081,8,1,NL
66096,9,2,NL
66112,7,1,NL
66115,8,2,NL
66149,9,2,NL
66163,7,2,NL
66183,7,1,NL
66220,9,2,NL
66223,8,1,NL
66254,8,2,NL
66258,8,1,NL
66259,8,2,NL
66262,7,2,NL
66276,8,1,NL
66280,7,1,NL
66307,9,1,NL
66312,9,2,NL
66351,8,1,NL
66355,8,1,NL
66376,8,2,NL
66386,7,1,NL
66402,9,2,NL
66422,8,2,NL
66445,9,2,NL
66471,8,1,NL
66595,8,1,NL
66612,7,2,NL
66714,8,2,NL
66716,7,2,NL
66723,7,1,NL
66813,9,1,NL
66876,8,2,NL
66900,8,1,NL
66917,9,1,NL
66918,9,1,NL
66928,9,2,NL
66939,3,2,NL
66969,10,2,NL
66971,7,2,NL
66978,8,2,NL
66979,7,1,NL
66986,8,1,NL
67030,9,1,NL
67070,9,2,NL
67079,5,2,NL
67101,10,2,NL
67110,7,2,NL
67146,NA,1,NL
67147,8,1,NL
67159,9,2,NL
67166,5,1,NL
67173,8,2,NL
67176,8,1,NL
67187,8,1,NL
67219,9,2,NL
67241,9,1,NL
67279,8,1,NL
67280,8,2,NL
67318,9,1,NL
67355,9,1,NL
67383,9,1,NL
67407,10,2,NL
67458,NA,2,NL
67480,7,1,NL
67489,9,2,NL
67531,7,2,NL
67567,9,1,NL
67568,8,2,NL
67578,9,1,NL
67601,8,2,NL
67602,6,1,NL
67607,9,2,NL
67644,9,2,NL
67676,8,2,NL
67736,9,1,NL
67757,7,1,NL
67775,6,2,NL
67776,NA,2,NL
67801,9,1,NL
67807,8,2,NL
67820,8,1,NL
67836,10,1,NL
67853,9,1,NL
67890,9,2,NL
67891,9,1,NL
67904,8,2,NL
67962,8,1,NL
67976,8,1,NL
67977,8,2,NL
67982,8,1,NL
67987,9,1,NL
68003,9,2,NL
68014,7,2,NL
68030,8,2,NL
68043,9,1,NL
68048,7,2,NL
68052,8,2,NL
68062,7,1,NL
68083,7,1,NL
68087,7,1,NL
68106,9,1,NL
68124,8,2,NL
68148,8,2,NL
68158,9,2,NL
68177,6,2,NL
68178,7,2,NL
68190,10,2,NL
68191,7,2,NL
68210,10,2,NL
68216,9,1,NL
68221,8,1,NL
68260,3,2,NL
68301,6,2,NL
68313,9,2,NL
68320,8,1,NL
68322,8,2,NL
68341,8,1,NL
68398,9,1,NL
68407,6,1,NL
68431,8,2,NL
68436,8,2,NL
68437,8,2,NL
68447,7,1,NL
68475,8,1,NL
68581,8,2,NL
68614,8,2,NL
68622,9,1,NL
68624,7,2,NL
68640,8,2,NL
68664,2,2,NL
68676,6,1,NL
68681,8,2,NL
68687,2,2,NL
68693,8,2,NL
68738,9,2,NL
68779,9,1,NL
68786,6,2,NL
68804,8,2,NL
68810,9,2,NL
68830,9,1,NL
68849,8,1,NL
68871,9,2,NL
68906,8,1,NL
68944,10,2,NL
68945,8,1,NL
68955,9,1,NL
68987,7,2,NL
69017,8,1,NL
69034,6,2,NL
69040,7,2,NL
69081,8,1,NL
69100,7,2,NL
69108,8,2,NL
69110,9,1,NL
69111,9,2,NL
69112,8,2,NL
69122,5,2,NL
69123,9,1,NL
69161,NA,1,NL
69189,8,1,NL
69191,8,1,NL
69196,8,2,NL
69229,9,1,NL
69234,8,2,NL
69245,5,1,NL
69260,8,1,NL
69271,8,1,NL
69347,9,1,NL
69392,9,2,NL
69414,7,2,NL
69423,5,2,NL
69448,6,2,NL
69463,8,1,NL
69484,8,1,NL
69500,8,1,NL
69526,9,2,NL
69527,8,2,NL
69528,10,1,NL
69550,8,1,NL
69562,9,2,NL
69563,7,2,NL
69573,10,1,NL
69574,5,1,NL
69620,10,2,NL
69622,8,1,NL
69630,9,2,NL
